samples,class
GSM3472927,cancer
GSM3472928,cancer
GSM3472929,cancer
GSM3472930,cancer
GSM3472931,cancer
GSM3472932,cancer
GSM3472933,cancer
GSM3472934,cancer
GSM3472935,cancer
GSM3472936,cancer
GSM3472937,cancer
GSM3472938,cancer
GSM3472939,cancer
GSM3472940,cancer
GSM3472941,cancer
GSM3472942,cancer
GSM3472943,cancer
